id,drupal_id,drupal_uuid,title,content,author,date,project_id,status,migration_status
ece21680-c889-4bd6-8b70-9129635f2022,6277,ece21680-c889-4bd6-8b70-9129635f2022,"Scatec and Aeolus Announce Financial Close for Tunisia Solar Projects","<p>Scatec and Aeolus, part of the Japanese conglomerate Toyota Tsusho Group, have announced that financial close has been achieved for the 120 MW Sidi Bouzid and Tozeur solar projects (each 60 MW), wh","Scatec",2024-08-05T00:00:00,61e6e3f1-0897-4892-a32a-df22342c3ec5,published,success
a74d447f-d5bc-4e70-b292-f3bf63d44133,6274,a74d447f-d5bc-4e70-b292-f3bf63d44133,"Tunisian Government Meets with Scatec","<p>Wael Chouchane, Secretary of State in charge of the Energy Transition, received on Wednesday, January 29, at the headquarters of the ministry, Ann-Mari Lillejord, Vice President of the Norwegian co","Tunisia Ministry of Industry, Mines and Energy",2025-01-29T00:00:00,858ad369-0a53-4b86-87b7-80f889c4699e,published,success
bf4db8f1-11b3-4acd-9a36-95c26c89038a,6272,bf4db8f1-11b3-4acd-9a36-95c26c89038a,"Qair Awarded Khobna and Gafsa PV Deals","<p>Renewable energy company Qair has been awarded deals for the development of two solar projects in Tunisia, located in Khobna (198 MWp) and Gafsa (100 MWp).&nbsp;</p><p>&nbsp;</p><p>The Khobna and G","Qair Group",2025-01-22T00:00:00,4e9f6c47-aec6-47d6-897b-eff26cff4c51,published,success
0272aa15-084d-4ff1-962e-f02d6b0f86c1,6273,0272aa15-084d-4ff1-962e-f02d6b0f86c1,"Tunisia Awards 500 MW of PV Projects","<p>Tunisia's Ministry of Industry, Mines and Energy has awarded four deals for PV solar projects, totalling a capacity of 500 MW.</p><p>&nbsp;</p><p>The selected companies are Qair (France) for a 100 ","Managers, Tunisia",2024-12-27T00:00:00,4e9f6c47-aec6-47d6-897b-eff26cff4c51,published,success
07269ef1-4e82-444f-a05b-621f3c4fba7a,6282,07269ef1-4e82-444f-a05b-621f3c4fba7a,"Uganda to hand over land to Akon City developers soon","<p>Uganda will hand the land to the developer after the occupants are compensated, and the payments can only start from July 2025 because the government didn’t budget for them in the current financial","Bloomberg",2024-08-02T00:00:00,b85885d1-426f-46cb-b165-5b612c8a4046,published,success
12b9b1f2-d790-41e2-a090-a37dc9375795,6284,12b9b1f2-d790-41e2-a090-a37dc9375795,"Cape Coast Green City project launched","<p>The Cape Coast Green City project in the Central Region has been launched with the objective to restore historic buildings and dilapidated school structures and the development of the coastlines in","Citi Newsroom",2021-05-25T00:00:00,7a712906-f5fe-4b89-bf89-04cfd3bd4cee,published,success
77c496a5-aa16-4591-bee6-1fa3ae5ca57c,6283,77c496a5-aa16-4591-bee6-1fa3ae5ca57c,"Ultra-modern Volta Green City Project to begin in Mafi-Anfoe","<p>The first phase of the Volta Green City Project has been launched at Mafi-Anfoe in the Central Tongu District of the Volta Region.</p><p>The project will provide decent accommodation and recreation","Joy Online",2023-09-18T00:00:00,fc4f1d31-c3cb-482b-bbdb-13d1952d6417,published,success
57b4e334-3be3-4abd-9a72-a8dc4fb710cc,6285,57b4e334-3be3-4abd-9a72-a8dc4fb710cc,"Master Plan for the Eco- Satellite City Development in Uganda","<p>Khairi Consult of Malaysia is preparing a master plan for the Uganda Eco-Satellite City on behalf of Malaysia Incorporated Services Sdn Bhd to establish the project's viability for township develop","Khairi Consult ",2025-01-01T00:00:00,3d5b7326-0cea-42fa-a881-64a65fe66ff3,published,success
973f6189-f614-4367-9d92-a2b7f89c4f58,6288,973f6189-f614-4367-9d92-a2b7f89c4f58,"AUDA-NEPAD Project Update as of February 2025","<p><strong>LATEST PROJECT STATUS</strong></p><p>The Ethiopia-South Sudan Interconnector is a proposed 700km 500kV transmission line project connecting Dedesa (Ethiopia) to Juba (South Sudan) via Tepi.","NEPAD",2025-02-18T00:00:00,d7a1d815-fd6b-4a7c-9155-c5be244f4547,published,success
0558c5d7-a90f-4b9c-8d6e-b4948b65b35b,6287,0558c5d7-a90f-4b9c-8d6e-b4948b65b35b,"Consultants Invited to Express Interest in Project Studies","<p>The Project Executing Agencies Ethiopian Electric Power (EEP) and South Sudan Electricity Corporation (SSEC) invite consulting firms to indicate their interest in the provision of consultancy servi","EEP and SSEC",2025-01-23T00:00:00,71204579-62e8-451e-a1f7-60e1250239ce,published,success
18df0d3d-ad3d-48a6-9122-1b4fc74841f7,6251,18df0d3d-ad3d-48a6-9122-1b4fc74841f7,"IFC Provides Financing for Mohinani PET Plants","<p>The IFC has announced a partnership with Ghana-based manufacturer Mohinani Group to undertake the recycling of polyethylene terephthalate (PET) from plastic waste in Ghana and Nigeria.</p><p>&nbsp;","IFC",2025-02-12T00:00:00,54b40be6-5046-4ba1-b06e-e8b63f4caa29,published,success
ccaeff1c-d318-4aa8-974d-b2a344afe8e3,6250,ccaeff1c-d318-4aa8-974d-b2a344afe8e3,"NAT Appointed Typsa for Cairo Metro Line 1 Extension Study","<p>Egypt National Authority for Tunnels (NAT) is expected to finalize a contract with Typsa to conduct studies for the extension of Cairo Metro Line 1. The studies are anticipated to be completed with","ConstructAfrica",2025-02-04T00:00:00,4f75e2af-6c8a-48dd-93cd-68c58d9d664e,published,success
c2a2a966-f964-43ba-b7ad-2d2dec057b1d,6249,c2a2a966-f964-43ba-b7ad-2d2dec057b1d,"Project Update","<p>Cairo Metro Line 4 project is expected to be completed in February 2028.</p>","ConstructAfrica",2025-02-14T00:00:00,cea6fbb2-113a-4bda-ad71-6316e2d18c3a,published,success
c13b9982-bdbf-4df5-ae38-204c57920e53,6257,c13b9982-bdbf-4df5-ae38-204c57920e53,"Construction Update - Fez Stadium","<p>The first phase of the Fez Stadium is planned to be completed in 2025, in order to prepare the facility for the Africa Cup of Nations. This tournament is to be followed by the second phase of the p","StadiumsDB",2024-12-14T00:00:00,5ae11cad-d87f-4dab-8367-ad455483e7a2,published,success
8175ab58-aafe-4545-a337-c4e4720cf097,6255,8175ab58-aafe-4545-a337-c4e4720cf097,"Construction update of Al Masry SC Stadium","<p>Wadi El Nile has been appointed as the project contractor. The construction is still underway and the progress of the structure as of 15 December 2024 can be viewed <a href=""https://stadiumdb.com/c","StadiumsDB",2024-12-15T00:00:00,019fd8de-ebcd-4301-95ac-724c33c58514,published,success
8a18295b-b21f-45a5-ae45-530d086e4c97,6256,8a18295b-b21f-45a5-ae45-530d086e4c97,"Construction Update - Prince Moulay Abdellah Stadium","<p>The construction began in the summer of 2023 with the demolition of the old stadium. The new facility should be ready in 2025 and will be one of the venues for the 2025 Africa Cup of Nations and th","StadiumsDB",2025-01-21T00:00:00,8797ce97-5b30-4a3b-97aa-522e0697b077,published,success
4c34028c-2eb1-4e63-956d-c89945dd6d94,6248,4c34028c-2eb1-4e63-956d-c89945dd6d94,"NAT Awarded Cairo Metro Line 1 Upgrade Contract","<p>Egypt's National Authority for Tunnels (NAT) has signed a contract with a consortium comprising Colas Rail, Orascom Construction, and Hitachi Rail for the upgrade and renovation of Cairo Metro Line","ConstructAfrica",2024-08-30T00:00:00,11c87cf5-1d4a-4d6d-900d-6d5cfcc25996,published,success
f4fd0704-7b27-46fc-878f-230dfd2d5692,6253,f4fd0704-7b27-46fc-878f-230dfd2d5692,"Seychelles Scales Down Port Victoria Extension Project","<p>The Seychelles government has decided to scale down the Port Victoria Rehabilitation and Extension Project (PVREP), according to a recent report by the government-funded Seychelles News Agency (SNA","ConstructAfrica",2024-01-04T00:00:00,9a5e4849-a88e-45b7-92c7-ed2de3af2730,published,success
c7b6f217-f357-44a6-ab8b-4f0cfdd97a4c,6247,c7b6f217-f357-44a6-ab8b-4f0cfdd97a4c,"Progress Update","<p>Cairo Metro Line 4 is under construction. The project is expected to be completed in February 2028.&nbsp;</p>","ConstructAfrica",2025-02-14T00:00:00,6e207fb3-6180-4cb4-96fd-db64414f4f80,published,success
bde74ecb-bf13-4d09-bd58-f8163f2aa267,6254,bde74ecb-bf13-4d09-bd58-f8163f2aa267,"Uganda Opens Tender for 40 MW Solar Project","<p>TotalEnergies Uganda is seeking a contractor for two 20 MW ground-mounted solar plants in Iganga and Tororo. The project includes engineering, procurement, construction, and operations &amp; mainte","ConstructAfrica",2025-02-05T00:00:00,fe260037-281c-4b8b-bb16-9a1d91b9caa9,published,success
71b29e4d-41b3-4e5d-95a0-cc8ccf5b4b56,6280,71b29e4d-41b3-4e5d-95a0-cc8ccf5b4b56," Lake Victoria Marina (LV Marina) Project","<p>The Lake Victoria Marina (LV Marina) Project in Kisumu is set to transform the city with world-class infrastructure and development. Spearheaded by GulfCap Real Estate, the project aims to boost Ki","ConstructAfrica",2025-01-20T00:00:00,1b4fb2df-0bc3-4204-9e89-c707488084ef,published,success
fb3047ae-694f-4fff-bffd-53293e3e56ac,6275,fb3047ae-694f-4fff-bffd-53293e3e56ac,"Kigali Fecal Sludge Treatment Plant Progress Update","<p>The construction of the Kigali fecal sludge treatment plant in Masaka Sector, Kicukiro District, has reached 70% completion, according to Finance Minister Yusuf Murangwa. The project, expected to b","ConstructAfrica",2025-02-08T00:00:00,44af549c-aee1-4f38-8997-09ee79c41c6b,published,success
0c6ade53-6750-4c83-9a2d-57d22197cbb4,6252,0c6ade53-6750-4c83-9a2d-57d22197cbb4,"Construction Exceeds 90% Completion","<p>The construction of Iringa Airport in Nduli Ward, Iringa Municipality, is 93% complete. The airport is now operationally ready, with major commercial flights set to begin on 22 February 2025.</p><p","ConstructAfrica",2025-02-09T00:00:00,776a7c06-8b2b-4360-8974-e5ae33c48794,published,success
6ce06f75-7f34-4d90-8770-3104a33a0417,6240,6ce06f75-7f34-4d90-8770-3104a33a0417,"H2 Global Energy Project Update","<p>The project targets the production of green ammonia for export purposes and is located strategically with access to three different ports.&nbsp;</p><p>&nbsp;</p><p>Land of 2,000 hectares was identi","H2 Global Energy",,473485ea-ed90-45b7-a531-a7236488472c,published,success
a336428f-1e53-4191-ba4f-f1387f1df4b1,6242,a336428f-1e53-4191-ba4f-f1387f1df4b1,"Staoueli University Hospital Project Progress","<p>Staoueli University Hospital is under construction. Structural works are ongong. &nbsp;</p>","ConstructAfrica",2024-10-20T00:00:00,910c0410-a5d3-4e52-ae2d-f331a5d85b4d,published,success
cec2acc1-5a25-4ec9-a3b7-11c061e1ad5b,6243,cec2acc1-5a25-4ec9-a3b7-11c061e1ad5b,"First section of the hospital now complete","<p>The University of Zimbabwe has completed a section of its super-specialist<br>hospital in Avondale, Harare, which is expected to open its doors to the public by<br>August.</p><p>The completed cente","SundayMail",2024-06-09T00:00:00,84881efb-21a2-4413-b521-5df8bc725efa,published,success
70b66c21-21f3-4762-949d-d816d02315f8,6239,70b66c21-21f3-4762-949d-d816d02315f8,"H2 Global Energy Project Update","<p>The project is at an advanced stage of development, with Tractebel appointed in 2023 to finalise the pre-FEED for the project.&nbsp;</p><p>&nbsp;</p><p>Land has been identified and secured for the ","H2 Global Energy",2023-01-01T00:00:00,24f86014-7331-44c3-81af-5c58e3cc1b75,published,success
f6340f52-4ddb-4254-b9ac-ba82a195ba07,6238,f6340f52-4ddb-4254-b9ac-ba82a195ba07,"H2 Project Update","<p>A framework agreement was signed between a consortium of H2 Global Energy, Amarenco, and GV Investments on August 2023 to initiate the feasibility analysis for a 1 million mtpa of green ammonia pro","H2 Global Energy",2023-07-20T00:00:00,bab1fe2b-bf83-42e4-93fa-8c022bb2404d,published,success
90090874-438b-4355-b570-5a7ff3105d34,6244,90090874-438b-4355-b570-5a7ff3105d34,"Update on the Adey Ababa Stadium in Ethiopia","<p>The Adey Ababa Stadium is planned to be an emblematic venue, both from the perspective of inner-city connectivity and for its basic function. Once finished, it may offer one of the largest such ven","The Diplomat",2025-01-31T00:00:00,cb70993a-7cd8-4f61-bec2-c30149563c8e,published,success
5bd7032e-0e96-41a2-b32b-77dda7dc508a,6245,5bd7032e-0e96-41a2-b32b-77dda7dc508a,"Grand Hassan II Stadium to Be Completed by 2027","<p>Morocco has set an ambitious timeline for the construction of the Grand Hassan II stadium in Benslimane, a key project in the country’s preparations for the 2030 World Cup.</p><p>Minister Delegate ","Morocco World News",2025-01-23T00:00:00,3bf18c76-bf7f-4963-8cda-64f7c59d632f,published,success
6c70eff4-4032-4c54-9193-b79d7fe5dcf4,6246,6c70eff4-4032-4c54-9193-b79d7fe5dcf4,"Arusha Stadium construction reaches 25% completion","<p>The construction of Arusha Stadium has reached 25% completion, with the government expressing satisfaction over the progress.</p><p>President Samia Suluhu Hassan officially launched the project las","IPP Media",2025-02-06T00:00:00,b02b11eb-454b-4c19-8b24-bc7145ffcefa,published,success
c723d526-0ec5-4c8d-936d-7050f810ebe4,6228,c723d526-0ec5-4c8d-936d-7050f810ebe4,"Construction of new hospital premises at 80%","<p>The new facility is about 80% complete. With a capacity of more than 830 beds, the new hospital will occupy the current premises of the Masaka Hospital and will be the biggest general and universit","The New Times",2025-02-10T00:00:00,6591fa59-bd88-4a59-a018-a15534cd4405,published,success
8c5a4f19-00e7-43cf-add0-0d023df1776a,6226,8c5a4f19-00e7-43cf-add0-0d023df1776a,"Angola’s Zaire Hospital Set For Completion In 2025","<p>Construction of Angola’s General Hospital of Zaire on the outskirts of the northwestern city of M'banza Congo is due to be completed by August 2025.</p><p>The 290-bed tertiary hospital is being bui","ConstructAfrica",2024-09-17T00:00:00,ed2339ed-7d7a-4309-bbbb-36350a4cf893,published,success
d5ab2d45-39ad-42a8-8ef6-48106739a974,6227,d5ab2d45-39ad-42a8-8ef6-48106739a974,"Paga, Guru: Agenda 111 Hospital Projects Near Completion","<p>Two of the Agenda 111 hospital projects located in Garu in the Garut District and Pagan in the Kassena Nankana West District in the Upper East Region are progressing steadily and nearing completion","PIAC",2024-09-02T00:00:00,1dde9a79-f28d-4835-b269-b1d98e02db06,published,success
b28f02da-8167-45ff-8f9e-603f95a25b04,6225,b28f02da-8167-45ff-8f9e-603f95a25b04,"Bouygues Construction is chosen to build the Mohammed VI international university hospital in Rabat ","<p>The Moroccan subsidiary of Bouygues Construction, will carry out the construction of the Mohammed VI international university hospital in Rabat. Handover is scheduled for September 2025, and the co","ConstructAfrica",2024-05-22T00:00:00,f5ec0e85-e947-42d1-ba14-46e671c09f4d,published,success
7aff0f2e-0225-4257-b6a3-b62b8c87fb99,6223,7aff0f2e-0225-4257-b6a3-b62b8c87fb99,"H2 Global Energy consortium Signs MoU with Tunisian Government ","<p>A consortium led by H2 Global Energy and Amarenco has signed an agreement with the Tunisian government represented by the Ministry of Industries, Mines and Energy to develop a groundbreaking green ","H2 Global Energy",2024-07-29T00:00:00,e8ddbfb3-49ef-424f-9717-a85defe1df7e,published,success
cc942ae3-19e8-4cb8-b669-c45ff69cfc54,6224,cc942ae3-19e8-4cb8-b669-c45ff69cfc54,"H2 Global Energy Project Update","<p>This project is at an early stage of development. A technical analysis was proposed to the Tunisian government regarding the development of 180,000 Mtpa of Green Hydrogen in Gabes city.&nbsp;</p><p","H2 Global Energy",2024-01-01T00:00:00,e8ddbfb3-49ef-424f-9717-a85defe1df7e,published,success
c347caac-201d-4950-8694-c6aadd8b36ac,6222,c347caac-201d-4950-8694-c6aadd8b36ac,"Moroccan and Mauritanian Utilities Ink MoU","<p>Mauritania's utility Somelec has signed a memorandum of understanding (MoU) with Morocco's National Office of Electricity and Drinking Water (ONEE) on mutual cooperation in the field of electrical ","Mauritanian Information Agency (AMI)",2025-02-04T00:00:00,31b94c59-8b5a-4639-a43e-de8a1dbfe468,published,success
4749d942-4fd4-4b40-a26d-1835aa915c52,6221,4749d942-4fd4-4b40-a26d-1835aa915c52,"Morocco and Mauritania Sign MoU for Interconnection Project","<p>The governments of Morocco and Mauritania have inked a memorandum of understanding (MoU) that aims to enhance bilateral cooperation in the fields of electricity and renewable energy through project","Morocco Ministry of Energy Transition and Sustainable Development",2025-01-23T00:00:00,31b94c59-8b5a-4639-a43e-de8a1dbfe468,published,success
dda1c068-3ad7-4612-85df-d2eed13dcc33,6220,dda1c068-3ad7-4612-85df-d2eed13dcc33,"H2 Global Energy Announces Completion of Initial Studies","<p>H2 Global Energy has announced the completion of initial studies for the development of a green hydrogen and ammonia plant in southern Morocco with an anticipated production capacity of 1 million m","H2 Global Energy",2025-02-03T00:00:00,d5d57699-8de1-4538-bd05-154665bc89bc,published,success
1e676f98-f1a0-42d3-8f90-44232dd755b4,6219,1e676f98-f1a0-42d3-8f90-44232dd755b4,"Launch of Phase 2 of  Magalies Water Pilanesberg Bulk Water Supply Project ","<p>the Minister of Water Sanitation, Senzo Mchunu, alongside his Deputy Judith Tshabalala conducted an oversight visit to Magalies Water’s Pilanesberg Bulk Water Supply Phase 2, which will provide abo","Magalies Water ",2024-05-24T00:00:00,22ed633f-459e-4738-8a08-b94b1ff3d654,published,success
88d74ca4-332a-46f1-ba6b-c8707f19d37c,6218,88d74ca4-332a-46f1-ba6b-c8707f19d37c,"Contract Award -  Moretele North (Klipvoor) Bulk Water Supply: Work Package 7 – 25ml Command Reservoir  ","<p>Magalies Water Board has awarded the contract for Moretele North (Klipvoor) Bulk Water Supply: Work Package 7 – 25ml Command Reservoir to Mbako Projects &amp; Trading.</p><p>View more about the con","ConstructAfrica",2024-06-19T00:00:00,f7483099-a239-4261-8b7b-3d9b82c751b7,published,success
ba5ac961-334d-468f-a599-576760f2a414,6217,ba5ac961-334d-468f-a599-576760f2a414,"Contract Award - Moretele North (Klipvoor) Bulk Water Supply: Work Package 1 - Pipeline From Modimolle To Mookgophong","<p>Magalies Water Board has awarded the contract for Moretele North (Klipvoor) Bulk Water Supply: Work Package 1 - Pipeline From Modimolle To Mookgophong to Murray and Dickson Construction.</p><p>View","ConstructAfrica",2024-04-30T00:00:00,f7483099-a239-4261-8b7b-3d9b82c751b7,published,success
a37090d3-5e37-4934-bb07-f1bd8827dc65,6229,a37090d3-5e37-4934-bb07-f1bd8827dc65,"Lagos Arena Construction Progress","<p>Construction is underway for the Lagos Arena, a 12,000-capacity multipurpose entertainment and sports venue in Nigeria’s commercial capital. The project, backed by a consortium including Live Natio","ConstructAfrica",2024-02-26T00:00:00,3ecb1369-7cd7-4b3e-ae81-8b9d33b887a1,published,success
4690ab5e-85a0-471c-b1f5-d588789bd7d1,6215,4690ab5e-85a0-471c-b1f5-d588789bd7d1,"ACME Phase 1 to be completed in 2025","<p>The first phase of the African Medical Centre of Excellence (ACME), the 170-bed specialist hospital, is due for completion in 2025.&nbsp;</p>","ConstructAfrica",2025-02-11T00:00:00,52c933ec-6246-4fed-a0a3-e135e9557515,published,success
b71339fd-0e5f-46bd-b092-7cfa66d4ceb5,6214,b71339fd-0e5f-46bd-b092-7cfa66d4ceb5,"TE H2, CIP, and A.P. Møller Capital Partner for a Large-Scale Project in Morocco","<p>Under the presidency of His Majesty King Mohammed VI of Morocco and His Excellency Emmanuel Macron, President of the French Republic, the government of the Kingdom of Morocco and TE H2, along with ","TotalEnergies",2024-10-28T00:00:00,d666dd18-cb16-43b2-980d-45c4d8b8d07f,published,success
849a1252-961a-4527-8302-5e1a5d3674bf,6213,849a1252-961a-4527-8302-5e1a5d3674bf,"ACWA Power signed a Memorandum of Understanding for green hydrogen project in Tunisia","<p>ACWA Power and the Tunisian Ministry of Industry, Energy, and Mines have signed a Memorandum of Understanding (MoU) for the development of a green hydrogen plant. The project will have an initial c","ConstructAfrica",2024-06-02T00:00:00,93f73608-7c1a-475b-af14-22f6a4b85624,published,success
67297528-599a-42c8-b6f8-2950c3aabb5c,6212,67297528-599a-42c8-b6f8-2950c3aabb5c,"TE H2 Partners with VERBUND on a Large Project in Tunisia","<p>TE H2 a joint-venture between TotalEnergies and EREN Groupe, together with VERBUND, Austria’s leading electricity company, have signed a Memorandum of Understanding with the Republic of Tunisia to ","TotalEnergies",2024-05-28T00:00:00,47b71557-4b55-4a55-9270-921007987a52,published,success
4febeb8e-912c-443a-b131-c0893541954c,6211,4febeb8e-912c-443a-b131-c0893541954c,"Dogus Group and Inventure Group sign MoU for USD 7 billion Industrial Zone at Gargoub Port","<p>The Egyptian Group for Multipurpose Terminals (EGMPT), Dogus Group and Inventure Group have signed a memorandum of understanding (MoU) to build and finance an Industrial Zone at Gargoub Port, Marsa","ConstructAfrica",2024-04-30T00:00:00,2107dde1-fe5a-4395-91d8-0cc10435490e,published,success
7a581143-2435-4dc9-a6b8-92fa34145ebe,6241,7a581143-2435-4dc9-a6b8-92fa34145ebe,"Gargoub Port Project Update","<p>Phase 1: Construction is complete.&nbsp;</p><p>Phase 2: Construction is 20% complete. Estimated timeline for full completion is 4 years.</p>","ConstructAfrica",2024-12-01T00:00:00,6bdb30d5-59ff-4186-88f4-de3464d6bce7,published,success
90faa581-cbcf-4ffe-9715-214b5760ce3e,6210,90faa581-cbcf-4ffe-9715-214b5760ce3e,"ACWA Power signed an agreement to explore Itochu co-developing and off-taking ammonia from a green hydrogen project in Egypt","<p>ACWA Power signed an agreement to explore Itochu co-developing and off-taking ammonia from a green hydrogen project in Egypt that would have an initial capacity of 600,000 tonnes-per-year of green ","ACWA Power",2024-06-06T00:00:00,11249e41-27fb-4387-90fc-27bc567bd72c,published,success
39fbea85-d271-4d19-b694-b79bb07da241,6209,39fbea85-d271-4d19-b694-b79bb07da241,"Ocior and SCZONE signed a framework agreement for green ammonia plant","<p>Suez Canal Economic Zone and Ocior have signed a framework agreement for the development of a green ammonia plant in Suez Canal Economic Zone.&nbsp;</p><ul><li>Phase 1 with a production capacity of","ConstructAfrica",2024-06-30T00:00:00,0c5a16bc-44b7-46bc-bcc4-adf3f3c43acf,published,success
b3c6ebfc-3af8-476c-88ae-399f3635360f,6208,b3c6ebfc-3af8-476c-88ae-399f3635360f,"CEEC and SCZONE signed a framework agreement for green ammonia plant","<p>Suez Canal Economic Zone and China Energy Engineering Corporation (CEEC) have signed a framework agreement for the development of a green ammonia plant in the Sokhna Industrial Zone, with an estima","ConstructAfrica",2023-10-19T00:00:00,224b0c98-8717-4b25-8aa1-799335217e1e,published,success
c487c03d-68da-4276-804e-b29483f3f43b,6206,c487c03d-68da-4276-804e-b29483f3f43b,"91 Bus Stops for Upgrade as Quality Bus Corridor Construction Takes Off","<p>The Lagos Metropolitan Area Transport Authority (LAMATA) has officially launched the kick-off meeting for the implementation of its Quality Bus Corridor (QBC) project.</p><p>&nbsp;</p><p>The projec","LAMATA",2025-02-10T00:00:00,f5292193-ebab-42d3-b796-3917f0b54038,published,success
5f010cf2-9f93-4408-bf88-c6018127498d,6207,5f010cf2-9f93-4408-bf88-c6018127498d,"Contracts Inked for Lagos Quality Bus Corridor Projects","<p>The Lagos Metropolitan Area Transport Authority (LAMATA) has signed construction contracts for three packages of the Quality Bus Corridor (QBC) project in the southern Nigerian state.</p><p>&nbsp;<","ConstructAfrica",2024-08-23T00:00:00,f5292193-ebab-42d3-b796-3917f0b54038,published,success
491e1500-9742-43df-a27f-b20341a48d77,6199,491e1500-9742-43df-a27f-b20341a48d77,"BP, Masdar, Hassan Allam and Infinity to explore potential in green hydrogen","<p>BP has entered into a Joint Development Agreement (JDA) to join the existing consortium comprising of Masdar, Hassan Allam Utilities and Infinity Power to explore the potential development of a mul","Masdar",2024-06-30T00:00:00,72aecac6-c9b8-4a5e-b4b7-72bfcf4c542c,published,success
78f9d121-9185-4c2c-9555-d48258e1767e,6200,78f9d121-9185-4c2c-9555-d48258e1767e,"Angolan Government Signs MoU with Morocco's Somagec","<p>Angola's national power transmission network operator RNT has signed a memorandum of understanding (MoU) with Morocco's Somagec to build an electricity interconnection line supplying clean energy t","Angola Ministry of Energy",2025-01-31T00:00:00,90bfb453-0dc4-417d-a9c5-20bb7aa02f05,published,success
da01c002-d9d0-4180-9c1b-d44c6962d9e7,6201,da01c002-d9d0-4180-9c1b-d44c6962d9e7,"","<p>The MoU signed between the Angolan government and Somagec has an estimated investment value of US$1.3 billion and will include the construction of high-voltage transmission lines and substations un","Forbes Africa Lusofona",2025-02-06T00:00:00,90bfb453-0dc4-417d-a9c5-20bb7aa02f05,published,success
dccab109-e93f-4357-84a7-baf6a152a769,6202,dccab109-e93f-4357-84a7-baf6a152a769,"ProMarks and Trafigura Sign MoU with Government for Power Transmission Project","<p>ProMarks, an international engineering company specialized in the energy sector and Trafigura, a market leader in the global commodities industry, have today signed a Memorandum of Understanding (M","Trafigura",2024-07-04T00:00:00,90bfb453-0dc4-417d-a9c5-20bb7aa02f05,published,success
fcc81197-40d3-4a56-ad5f-bcf4a8d6646f,6198,fcc81197-40d3-4a56-ad5f-bcf4a8d6646f,"DAI Infrastructure and The Sovereign Fund of Egypt to invest $10 billion in green hydrogen","<p>DAI Infrastructure and The Sovereign Fund of Egypt (SFE) have signed an agreement to invest $10 billion in a green hydrogen and ammonia project in East Port Said. The investment includes $4.4 billi","ConstructAfrica",2024-06-30T00:00:00,2235e818-6b94-4b75-8888-341bc252be94,published,success
d0c9c929-9df1-4346-811f-9b6d54b9eadf,6576,d0c9c929-9df1-4346-811f-9b6d54b9eadf,"Globeleq signed Framework Agreement with TSFE for large-scale green hydrogen facility in SCZONE","<p>Globeleq has signed a Framework Agreement with the General Authority for Suez Canal Economic Zone (SCZONE), the Sovereign Fund of Egypt for Investment and Development (TSFE), the New and Renewable ","Globeleq",2022-11-21T00:00:00,e26c0f59-31a7-4294-959b-a9659720196b,published,success
6b829535-8c97-42b7-9a07-5234a96c5965,6197,6b829535-8c97-42b7-9a07-5234a96c5965,"DEME announced the signing of Cooperation Agreement to establish an industrial-scale green hydrogen production facility","<p>DEME announced the signing of a milestone Cooperation Agreement with the Egyptian Government to establish an industrial-scale green hydrogen production facility in Egypt’s western desert. Leveragin","DEME",2024-06-28T00:00:00,d2398fd8-f6b8-44a4-afd6-7739082e1406,published,success
0f7ee34c-26bb-4fa3-8567-2f0785644fc8,6216,0f7ee34c-26bb-4fa3-8567-2f0785644fc8,"7 Ongoing Projects in Eko Atlantic City - 2024","<p>Ongoing Projects Several projects are underway in Eko Atlantic City in 2024, including residential, retail, and mixed-use developments.</p><ul><li>A&amp;A Towers - 22-storey tower has 98 residentia","ConnectsLogTv",2024-04-16T00:00:00,6ce5f869-cad9-457d-973c-c5f53b26c427,published,success
a8ac18cf-c3eb-40fa-ac71-d805f38b4be5,6194,a8ac18cf-c3eb-40fa-ac71-d805f38b4be5,"Technical Feasibility Study Launched for Pointe Noire-Brazzaville-Kinshasa Transmission Line","<p>As part of the continuous strengthening of cooperation between the EU and the Republic of Congo in the electrification sector, a first step was taken today towards the new power line connecting Poi","EU in Republic of Congo",2025-02-07T00:00:00,e87e78dd-f3cd-4be2-8f52-dfa509639648,published,success
25c15c67-0fa5-4c66-98e1-624edced4d48,6195,25c15c67-0fa5-4c66-98e1-624edced4d48,"EU to Launch Angola-Congo-DRC Power Interconnection Project in 2025","<p>Head of the EU delegation to the Republic of Congo Anne Marchal has said the union plans this year to launch the Boucle de l'Amitie Energetique project, which will consist of the installation of a ","Adiac-Congo",2025-01-28T00:00:00,e87e78dd-f3cd-4be2-8f52-dfa509639648,published,success
c16a98df-2ebf-48e3-b2b5-26cf89a4c50c,6196,c16a98df-2ebf-48e3-b2b5-26cf89a4c50c,"Central Africa Power Pool Project Update","<p>The feasibility studies, preliminary detailed study (APD) and preparation of tender documents (DAO) have been completed for the Inga-Moanda-Boma-Cabinda-Pointe Noire section.</p>","PEAC",2024-02-23T00:00:00,e87e78dd-f3cd-4be2-8f52-dfa509639648,published,success
a75a6d9f-9252-455d-8aa2-3ddb6f11038f,6230,a75a6d9f-9252-455d-8aa2-3ddb6f11038f,"Transport Minister ","<p>Niger's Minister of Transport and Equipment Salissou Mahaman Salissou on 1 February presented major transport projects planned by the government, including the Algiers-Agadez railway and the constr","Les Echoes Du Niger",2025-02-01T00:00:00,f9c780cf-20e3-41e0-b877-cd46bc762388,published,success
